ISO_ALPHA2,CITY_EN_NAME,CITY_KR_NAME
AZ,Oghuz Rayon,Oghuz Rayon
AZ,Ujar Rayon,Ujar Rayon
AZ,Shamakhi Rayon,Shamakhi Rayon
AZ,Shaki Rayon,Shaki Rayon
AZ,Shamkir Rayon,Shamkir Rayon
AZ,Quba Rayon,Quba Rayon
AZ,Goygol Rayon,Goygol Rayon
AZ,Khachmaz Rayon,Khachmaz Rayon
AZ,Kalbajar District,켈베제르구
AZ,Qazakh Rayon,Qazakh Rayon
AZ,Qakh Rayon,Qakh Rayon
AZ,Goychay Rayon,Goychay Rayon
AZ,Dashkasan Rayon,Dashkasan Rayon
AF,Kandahār,칸다하르주
AF,Wilāyat-e Nīmrōz,Wilāyat-e Nīmrōz
AF,Faryab Province,파르야브주
AF,Farāh,파라주
AF,Herāt,헤라트주
AF,Helmand,헬만드주
AF,Wilāyat-e Ghōr,구르주
AF,Wilāyat-e Ghaznī,가즈니주
AF,Badakhshān,바다흐샨주
AF,Wilāyat-e Zābul,자불주
AF,Velāyat-e Khowst,호스트주
AF,Velāyat-e Nūrestān,누리스탄주
AF,Kunduz,쿤두즈주
AF,Wilāyat-e Kunaṟ,쿠나르주
AF,Wilāyat-e Kāpīsā,카피사주
AF,Sar-e Pul,사르이폴주
AF,Samangān,사망간주
AF,Parwān,Parwān
AF,Wilāyat-e Paktīkā,팍티카주
AF,Wilāyat-e Paktiyā,팍티야 주
AF,Uruzgān,우루즈간주
AF,Nangarhār,낭가르하르주
AF,Wilāyat-e Lōgar,로가르주
AF,Wilāyat-e Laghmān,라그만주
AF,Wilāyat-e Kābul,카불주
AF,Wilāyat-e Jowzjān,주즈잔주
AF,Wardak,Wardak
AF,Wilāyat-e Takhār,타하르주
AF,Wilāyat-e Bāmyān,바미안주
AF,Balkh,발흐주
AF,Wilāyat-e Baghlān,바글란주
AF,Bādghīs,바드기스주
AF,Daykundi Province,다이쿤디주
AF,Panjshir,판지시르주
AD,Escaldes-Engordany,에스칼데스엔고르단
AD,Sant Julià de Lòria,산줄리아데로리아
AD,Ordino,우르디누
AD,La Massana,라마사나
AD,Encamp,엥캄
AD,Canillo,카닐료
AD,Andorra la Vella,Andorra la Vella
AL,Qarku i Durrësit,Qarku i Durrësit
AL,Qarku i Fierit,Qarku i Fierit
AL,Qarku i Lezhës,Qarku i Lezhës
AL,Qarku i Shkodrës,Qarku i Shkodrës
AL,Tirana,Tirana
AL,Qarku i Vlorës,Qarku i Vlorës
AL,Qarku i Beratit,Qarku i Beratit
AL,Qarku i Dibrës,Qarku i Dibrës
AL,Qarku i Elbasanit,Qarku i Elbasanit
AL,Qarku i Gjirokastrës,Qarku i Gjirokastrës
AL,Qarku i Korçës,Qarku i Korçës
AL,Qarku i Kukësit,Qarku i Kukësit
DZ,Wilaya de Ouargla,와르글라 주
DZ,Illizi,일리지주
DZ,Wilaya de Tindouf,틴두프주
DZ,Wilaya de Tamanrasset,타만라세트주
DZ,Bordj Badji Mokhtar,Bordj Badji Mokhtar
DZ,Beni Abbes,Beni Abbes
DZ,In Guezzam,In Guezzam
DZ,In Salah,In Salah
DZ,Djanet,Djanet
DZ,Wilaya de Laghouat,라구아트주
DZ,Wilaya de Béchar,베샤르주
DZ,Wilaya de Naama,나마주
DZ,El Oued,엘웨드 주
DZ,El Bayadh,엘바야드주
DZ,Wilaya de Djelfa,젤파주
DZ,Timimoun,Timimoun
DZ,El Menia,El Menia
DZ,Wilaya de Souk Ahras,수크아라스주
DZ,Wilaya de Skikda,스키크다 주
DZ,Wilaya de Sidi Bel Abbès,시디벨아베스주
DZ,Wilaya de Sétif,세티프주
DZ,Wilaya de Saïda,Wilaya de Saïda
DZ,Wilaya de Mostaganem,모스타가넴주
DZ,Wilaya de Mila,밀라주
DZ,Wilaya de Médéa,Wilaya de Médéa
DZ,Wilaya de Mascara,마스카라주
DZ,Wilaya de Bejaïa,Wilaya de Bejaïa
DZ,Wilaya de Batna,바트나주
DZ,Annaba,안나바주
DZ,Wilaya d’ Alger,알제주
DZ,Wilaya de Aïn Temouchent,아인테무셴트주
DZ,Wilaya de Aïn Defla,아인데플라주
DZ,Wilaya de Constantine,콩스탕틴주
DZ,Wilaya de Chlef,슐레프주
DZ,Wilaya de Boumerdes,Wilaya de Boumerdes
DZ,Wilaya de Bouira,부이라주
DZ,Wilaya de Bordj Bou Arréridj,보르즈부아레리즈주
DZ,Wilaya de Blida,블리다주
DZ,Wilaya de Biskra,비스크라주
DZ,Wilaya de Relizane,렐리잔주
DZ,Oum el Bouaghi,움엘부아기주
DZ,Oran,오랑주
DZ,M’sila,음실라주
DZ,Wilaya de Ghardaïa,Wilaya de Ghardaïa
DZ,El Tarf,엘타르프주
DZ,Wilaya de Khenchela,켄셸라주
DZ,Wilaya de Jijel,지젤주
DZ,Wilaya de Guelma,겔마주
DZ,Wilaya de Tlemcen,틀렘센주
DZ,Wilaya de Tizi Ouzou,티지우주주
DZ,Wilaya de Tissemsilt,티셈실트주
DZ,Wilaya de Tipaza,Wilaya de Tipaza
DZ,Wilaya de tiaret kabas,티아레트 주
DZ,Wilaya de Tébessa,테베사주
DZ,Touggourt,Touggourt
DZ,El Mghair,El Mghair
DZ,Ouled Djellal,Ouled Djellal
DZ,Adrar,아드라르주
AO,Lunda Norte Province,룬다노르트주
AO,Malanje Province,말란즈주
AO,Moxico,모시쿠주
AO,Cuando Cubango,Cuando Cubango
AO,Namibe Province,나미브주
AO,Huila Province,우일라주
AO,Huambo,우암부주
AO,Cunene Province,쿠네느주
AO,Cuanza-Sul,쿠안자술주
AO,Província do Bié,Província do Bié
AO,Benguela,벵겔라주
AO,Lunda-Sul,룬다술주
AO,Zaire,자이르주
AO,Província do Uíge,우이즈주
AO,Bengo Province,벵구주
AO,Luanda Province,루안다주
AO,Cuanza Norte Province,쿠안자노르트주
AO,Cabinda,카빈다 주
AG,Parish of Saint Philip,세인트필립구
AG,Parish of Saint Peter,세인트피터구
AG,Parish of Saint Paul,세인트폴구
AG,Parish of Saint Mary,세인트메리구
AG,Parish of Saint John,세인트존구
AG,Parish of Saint George,세인트조지구
AG,Redonda,레돈다섬
AG,Barbuda,바부다섬
AI,Blowing Point,Blowing Point
AI,Sandy Ground,Sandy Ground
AI,Sandy Hill,Sandy Hill
AI,The Valley,The Valley
AI,East End,East End
AI,North Hill,North Hill
AI,West End,West End
AI,South Hill,South Hill
AI,The Quarter,The Quarter
AI,North Side,North Side
AI,Island Harbour,Island Harbour
AI,George Hill,George Hill
AI,Stoney Ground,Stoney Ground
AI,The Farrington,The Farrington
ER,Anseba Region,안세바주
ER,Southern Red Sea Region,남홍해주
ER,Gash-Barka Region,가시바르카주
ER,Northern Red Sea Region,북홍해주
ER,Debub Region,남부주
ER,Maekel Region,중앙주
SZ,Shiselweni District,Shiselweni District
SZ,Manzini,만지니구
SZ,Lubombo District,루봄보구
SZ,Hhohho,호호구
EE,Pärnumaa,패르누 주
EE,Lääne-Virumaa,래네비루 주
EE,Läänemaa,래네 주
EE,Jõgevamaa,여게바 주
EE,Järvamaa,얘르바 주
EE,Ida-Virumaa,이다비루 주
EE,Hiiumaa,히우주
EE,Harjumaa,하리우주
EE,Võrumaa,버루 주
EE,Viljandimaa,빌리안디주
EE,Valgamaa,발가 주
EE,Tartumaa,타르투 주
EE,Saaremaa,사레주
EE,Raplamaa,라플라 주
EE,Põlvamaa,펄바 주
EC,Pastaza,파스타사주
EC,Morona Santiago,모로나산티아고주
EC,Provincia de Manabí,Provincia de Manabí
EC,Provincia del Guayas,과야스주
EC,Provincia de Galápagos,갈라파고스 제도
EC,Provincia de Sucumbíos,Provincia de Sucumbíos
EC,Orellana,오레야나주
EC,Provincia de Pichincha,피친차주
EC,Provincia de Napo,나포주
EC,Provincia de Los Ríos,Provincia de Los Ríos
EC,Provincia de Loja,로하주
EC,Provincia de Imbabura,임바부라주
EC,Zamora Chinchipe,사모라친치페주
EC,Tungurahua,퉁구라우아주
EC,Provincia de Esmeraldas,에스메랄다스주
EC,Provincia de El Oro,엘오로주
EC,Provincia de Cotopaxi,Provincia de Cotopaxi
EC,Chimborazo,침보라소주
EC,Provincia del Carchi,카르치주
EC,Cañar,Cañar
EC,Provincia de Bolívar,Provincia de Bolívar
EC,Provincia del Azuay,아수아이주
EC,Provincia de Santo Domingo de los Tsáchilas,산토도밍고데로스차칠라스주
EC,Provincia de Santa Elena,산타엘레나주
ET,Afar Region,아파르주
ET,Amhara Region,암하라주
ET,Oromiya Region,오로미아주
ET,Somali Region,소말리주
ET,Gambela Region,감벨라주
ET,Tigray Region,티그라이주
ET,Addis Ababa,Addis Ababa
ET,Dire Dawa Region,디레다와
ET,Harari Region,하라리주
ET,Benishangul-Gumuz Region,베니샹굴구무즈주
ET,Sidama Region,Sidama Region
ET,Central Ethiopia Regional State,Central Ethiopia Regional State
ET,South Ethiopia Regional State,South Ethiopia Regional State
ET,South West Ethiopia Peoples' Region,South West Ethiopia Peoples' Region
SV,Departamento de Usulután,Departamento de Usulután
SV,Departamento de Sonsonate,손소나테주
SV,Departamento de San Vicente,산비센테주
SV,Departamento de Santa Ana,산타아나주
SV,Departamento de San Salvador,산살바도르주
SV,Departamento de San Miguel,산미겔주
SV,Departamento de Morazán,Departamento de Morazán
SV,Departamento de La Unión,Departamento de La Unión
SV,Departamento de La Paz,라파스주
SV,Departamento de La Libertad,라리베르타드주
SV,Departamento de Cuscatlán,Departamento de Cuscatlán
SV,Departamento de Chalatenango,찰라테낭고주
SV,Departamento de Cabañas,Departamento de Cabañas
SV,Departamento de Ahuachapán,Departamento de Ahuachapán
GB,England,잉글랜드
GB,Wales,Wales
GB,Northern Ireland,북아일랜드
GB,Scotland,스코틀랜드
JE,Saint Clement,Saint Clement
JE,Saint Saviour,Saint Saviour
JE,Saint Brelade,Saint Brelade
JE,Grouville,Grouville
JE,Saint Mary,Saint Mary
JE,Saint Lawrence,Saint Lawrence
JE,Saint Peter,Saint Peter
JE,Saint Ouen,Saint Ouen
JE,Saint John,Saint John
JE,Trinity,Trinity
JE,Saint Martin,Saint Martin
JE,Saint Helier,Saint Helier
GG,Saint Pierre du Bois,Saint Pierre du Bois
GG,Torteval,Torteval
GG,Saint Saviour,Saint Saviour
GG,Forest,Forest
GG,Saint Martin,Saint Martin
GG,Saint Andrew,Saint Andrew
GG,Saint Peter Port,Saint Peter Port
GG,Castel,Castel
GG,Vale,Vale
GG,Saint Sampson,Saint Sampson
IM,Andreas,Andreas
IM,Arbory,Arbory
IM,Bride,Bride
IM,Castletown,Castletown
IM,Douglas,Douglas
IM,Jurby,Jurby
IM,Laxey,Laxey
IM,Lezayre,Lezayre
IM,Malew,Malew
IM,Marown,Marown
IM,Maughold,Maughold
IM,Michael,Michael
IM,Onchan,Onchan
IM,Patrick,Patrick
IM,Peel,Peel
IM,Port Erin,Port Erin
IM,Port St Mary,Port St Mary
IM,Ramsey,Ramsey
IM,Rushen,Rushen
GG,Alderney,Alderney
YE,Hadhramaut Governorate,하드라마우트주
YE,Muḩāfaz̧at al Jawf,자우프주
YE,Shabwah,샤브와주
YE,Muḩāfaz̧at Ma’rib,마리브주
YE,Al Mahrah,마라주
YE,Muḩāfaz̧at al Ḩudaydah,호데이다주
YE,Muḩāfaz̧at Dhamār,다마르주
YE,Muḩāfaz̧at Ta‘izz,타이즈주
YE,Sanaa,사나주
YE,Muḩāfaz̧at Şa‘dah,사다주
YE,Muḩāfaz̧at Raymah,라이마주
YE,Al Maḩwīt,마위트주
YE,Al Bayda Governorate,바이다주
YE,Governorate Number One,Governorate Number One
YE,Muḩāfaz̧at Abyan,아브얀주
YE,Muḩāfaz̧at aḑ Ḑāli‘,달리주
YE,Muḩāfaz̧at ‘Amrān,암란주
YE,Muḩāfaz̧at Ḩajjah,하자주
YE,Ibb,이브주
YE,Muḩāfaz̧at Laḩij,라히즈주
YE,Amanat alasimah,Amanat alasimah
YE,Socotra,소코트라주
OM,Dhofar Governorate,도파르주
OM,Muḩāfaz̧at ad Dākhilīyah,다킬리야주
OM,Muḩāfaz̧at al Wusţá,중부주
OM,Ash Sharqiyah South,Ash Sharqiyah South
OM,Az̧ Z̧āhirah,다히라주
OM,Al Batinah South Governorate,남바티나주
OM,Muḩāfaz̧at Masqaţ,무스카트주
OM,Musandam,무산담주
OM,Muḩāfaz̧at al Buraymī,부라이미주
OM,Ash Sharqiyah North Governorate,북동부주
OM,Al Batinah North Governorate,북바티나주
AT,Salzburg,잘츠부르크주
AT,Vorarlberg,포어아를베르크주
AT,Niederösterreich,니더외스터라이히주
AT,Kärnten,케른텐주
AT,Burgenland,부르겐란트주
AT,Wien,Wien
AT,Tirol,티롤주
AT,Steiermark,슈타이어마르크주
AT,Oberösterreich,오버외스터라이히주
HN,Departamento de Islas de la Bahía,Departamento de Islas de la Bahía
HN,Departamento de Yoro,요로주
HN,Departamento de Valle,바예주
HN,Departamento de Santa Bárbara,Departamento de Santa Bárbara
HN,Departamento de Olancho,올란초주
HN,Departamento de Ocotepeque,오코테페케주
HN,Departamento de Lempira,렘피라주
HN,Departamento de La Paz,라파스주
HN,Departamento de Intibucá,인티부카주
HN,Departamento de Gracias a Dios,그라시아스아디오스주
HN,Departamento de Francisco Morazán,프란시스코모라산주
HN,Departamento de El Paraíso,엘파라이소주
HN,Departamento de Cortés,코르테스주
HN,Departamento de Copán,코판주
HN,Departamento de Comayagua,코마야과주
HN,Departamento de Colón,콜론주
HN,Departamento de Choluteca,촐루테카주
HN,Departamento de Atlántida,아틀란티다주
WF,Uvéa,Uvéa
WF,Sigave,Sigave
WF,Alo,Alo
JO,Muḩāfaz̧at Ma‘ān,마안주
JO,Al Mafraq,마프라크주
JO,Irbid,이르비드주
JO,Muḩāfaz̧at az Zarqā’,Muḩāfaz̧at az Zarqā’
JO,Muḩāfaz̧at aţ Ţafīlah,타필라주
JO,Amman Governorate,암만주
JO,Al Karak,Al Karak
JO,Muḩāfaz̧at al Balqā’,발카주
JO,Ajloun,아질룬주
JO,Jerash,제라시주
JO,Muḩāfaz̧at al ‘Aqabah,Muḩāfaz̧at al ‘Aqabah
JO,Muḩāfaz̧at Mādabā,마다바주
UG,Central Region,중부주
UG,Eastern Region,동부주
UG,Northern Region,북부주
UG,Western Region,서부주
UY,Departamento de Treinta y Tres,트레인타이트레스주
UY,Departamento de Tacuarembó,타쿠아렘보 주
UY,Departamento de Soriano,소리아노주
UY,Departamento de San José,산호세주
UY,Departamento de Salto,살토주
UY,Departamento de Rocha,로차주
UY,Departamento de Rivera,리베라주
UY,Departamento de Río Negro,리오네그로주
UY,Departamento de Paysandú,파이산두주
UY,Departamento de Montevideo,몬테비데오주
UY,Departamento de Maldonado,말도나도주
UY,Departamento de Lavalleja,라바예하주
UY,Departamento de Florida,플로리다주
UY,Departamento de Flores,Departamento de Flores
UY,Departamento de Durazno,두라스노주
UY,Departamento de Colonia,콜로니아주
UY,Departamento de Cerro Largo,세로라르고주
UY,Departamento de Canelones,카넬로네스주
UY,Departamento de Artigas,아르티가스주
UZ,Navoiy Region,나보이주
UZ,Karakalpakstan,카라칼파크스탄 공화국
UZ,Tashkent Region,타슈켄트주
UZ,Qashqadaryo Region,카슈카다리야주
UZ,Tashkent,Tashkent
UZ,Sirdaryo Region,시르다리야주
UZ,Namangan Region,나망간주
UZ,Xorazm Region,호레즘주
UZ,Fergana Region,페르가나주
UZ,Andijan Region,안디잔주
UZ,Surxondaryo Region,수르한다리야주
UZ,Samarqand Region,사마르칸트주
UZ,Jizzakh Region,지자흐주
UZ,Bukhara Region,부하라주
UA,Kirovohrad Oblast,키로보흐라드주
UA,Kherson Oblast,Kherson Oblast
UA,Kharkivska Oblast,하르키우주
UA,Donetska Oblast,도네츠크주
UA,Dnipropetrovsk Oblast,Dnipropetrovsk Oblast
UA,Chernihivska Oblast,체르니히우주
UA,Cherkasy Oblast,체르카시주
UA,Odeska Oblast,오데사주
UA,Mykolayiv Oblast,미콜라이우주
UA,Rivnenska Oblast,Rivnenska Oblast
UA,Poltava Oblast,폴타바주
UA,Zhytomyrska Oblast,Zhytomyrska Oblast
UA,Zaporizhzhya Oblast,자포리자주
UA,Lvivska Oblast,르비우주
UA,Luhanska Oblast,루한스크주
UA,Kyiv Oblast,Kyiv Oblast
UA,Autonomous Republic of Crimea,크림 자치 공화국
UA,Sumska Oblast,수미주
UA,Ivano-Frankivsk Oblast,이바노프란키우스크주
UA,Khmelnytskyi Oblast,흐멜니츠키주
UA,Chernivtsi Oblast,Chernivtsi Oblast
UA,Sebastopol City,Sebastopol City
UA,Zakarpattia Oblast,자카르파탸주
UA,Misto Kyiv,Misto Kyiv
UA,Volynska Oblast,볼린주
UA,Vinnytsya Oblast,빈니차주
UA,Ternopil Oblast,테르노필주
IQ,Muḩāfaz̧at al Anbār,안바르주
IQ,An Najaf,An Najaf
IQ,Muḩāfaz̧at al Muthanná,무탄나주
IQ,Muḩāfaz̧at al Başrah,Muḩāfaz̧at al Başrah
IQ,Muhafazat Salah ad Din,살라딘주
IQ,Muḩāfaz̧at Nīnawá,Muḩāfaz̧at Nīnawá
IQ,Muḩāfaz̧at al Qādisīyah,Muḩāfaz̧at al Qādisīyah
IQ,Muhafazat Wasit,Muhafazat Wasit
IQ,Muḩāfaz̧at Maysān,마이산주
IQ,Muḩāfaz̧at Karbalā’,Muḩāfaz̧at Karbalā’
IQ,Erbil,Erbil
IQ,Diyālá,디얄라주
IQ,Muḩāfaz̧at Dhī Qār,디카르주
IQ,Dihok,다후크주
IQ,Baghdad Governorate,바그다드주
IQ,Muḩāfaz̧at Bābil,Muḩāfaz̧at Bābil
IQ,Kirkuk,Kirkuk
IQ,Muḩāfaz̧at as Sulaymānīyah,Muḩāfaz̧at as Sulaymānīyah
IQ,Halabja Governorate,Halabja Governorate
IR,Isfahan Province,이스파한주
IR,Hormozgan Province,호르모즈간주
IR,Kerman Province,케르만주
IR,Fars Province,파르스주
IR,Sistan and Baluchestan Province,시스탄오발루체스탄주
IR,South Khorasan Province,호라산에조누비 주
IR,Razavi Khorasan Province,호라산에라자비주
IR,Ardabil Province,아르다빌주
IR,Semnan Province,셈난주
IR,Ilam Province,일람주
IR,Mazandaran Province,마잔다란주
IR,Markazi Province,마르카지주
IR,Lorestan Province,로레스탄주
IR,Kermanshah Province,케르만샤주
IR,Kurdistan Province,코르데스탄주
IR,Khuzestan Province,Khuzestan Province
IR,Tehran Province,테헤란주
IR,Yazd Province,야즈드주
IR,Bushehr Province,부셰르주
IR,East Azerbaijan Province,동아제르바이잔주
IR,West Azerbaijan Province,서아제르바이잔주
IR,North Khorasan Province,호라산에쇼말리 주
IR,Hamadan Province,하마단주
IR,Kohgiluyeh and Boyer-Ahmad Province,코길루예부예르아마드주
IR,Zanjan Province,잔잔주
IR,Chaharmahal and Bakhtiari Province,차하르마할에바흐티아리주
IR,Gilan Province,길란주
IR,Golestan Province,골레스탄주
IR,Qazvin Province,카즈빈주
IR,Qom Province,쿰주
IR,Alborz Province,알보르즈주
IL,Jerusalem,예루살렘구
IL,Tel Aviv District,텔아비브구
IL,Haifa,하이파구
IL,Northern District,북부구
IL,Central District,중부구
IL,Southern District,남부구
SY,Quneitra Governorate,쿠네이트라주
IL,Judea and Samaria Area,Judea and Samaria Area
PS,Gaza Strip,가자 지구
EG,Muḩāfaz̧at Maţrūḩ,마트루주
EG,New Valley,알와디알자디드주
EG,Red Sea Governorate,홍해주
EG,South Sinai Governorate,자누브시나주
EG,North Sinai,샤말시나주
EG,Muḩāfaz̧at Aswān,아스완주
EG,Muḩāfaz̧at al Jīzah,기자주
EG,Luxor,룩소르주
EG,Muḩāfaz̧at Sūhāj,소하그주
EG,Kafr ash Shaykh,카프르엘셰이크주
EG,Damietta Governorate,다미에타주
EG,Port Said,포트사이드주
EG,Muḩāfaz̧at Banī Suwayf,Muḩāfaz̧at Banī Suwayf
EG,Muḩāfaz̧at Qinā,케나주
EG,Muḩāfaz̧at Asyūţ,아시우트주
EG,Suez,수에즈주
EG,Muḩāfaz̧at ash Sharqīyah,Muḩāfaz̧at ash Sharqīyah
EG,Muḩāfaz̧at al Qalyūbīyah,칼리우비야주
EG,Cairo Governorate,카이로주
EG,Muḩāfaz̧at al Minyā,미니아주
EG,Muḩāfaz̧at al Minūfīyah,무누피아주
EG,Ismailia Governorate,이스마일리아주
EG,Alexandria,알렉산드리아주
EG,Muḩāfaz̧at al Gharbīyah,가르비야주
EG,Muḩāfaz̧at al Fayyūm,파이윰주
EG,Beheira Governorate,베헤이라 주
EG,Muḩāfaz̧at ad Daqahlīyah,다칼리야주
IT,Sicilia,시칠리아
IT,Veneto,베네토 주
IT,Toscana,토스카나 주
IT,Lombardia,롬바르디아 주
IT,Lazio,라치오 주
IT,Puglia,풀리아 주
IT,Piemonte,피에몬테 주
IT,Emilia-Romagna,에밀리아로마냐 주
IT,Sardegna,사르데냐 주
IT,Calabria,칼라브리아 주
IT,Regione Autonoma Valle d'Aosta,발레다오스타 주
IT,Umbria,움브리아 주
IT,Trentino-Alto Adige,트렌티노알토아디제 주
IT,Campania,캄파니아 주
IT,Molise,몰리세 주
IT,Marche,마르케 주
IT,Liguria,리구리아 주
IT,Friuli Venezia Giulia,프리울리베네치아줄리아 주
IT,Basilicata,바실리카타 주
IT,Abruzzo,아브루초 주
IN,West Bengal,서벵골 주
IN,State of Uttarākhand,State of Uttarākhand
IN,State of Chhattīsgarh,차티스가르 주
IN,State of Jhārkhand,자르칸드 주
IN,Union Territory of Puducherry,푸두체리
IN,State of Odisha,State of Odisha
IN,State of Bihar,비하르 주
IN,Assam,아삼 주
IN,State of Rājasthān,라자스탄 주
IN,State of Punjab,펀자브 주
IN,State of Kerala,케랄라 주
IN,State of Karnataka,카르나타카 주
IN,State of Mahārāshtra,마하라슈트라 주
IN,Madhya Pradesh,마디아프라데시 주
IN,Union Territory of Lakshadweep,Union Territory of Lakshadweep
IN,Uttar Pradesh,우타르프라데시 주
IN,State of Telangāna,텔랑가나 주
IN,State of Tamil Nādu,타밀나두 주
IN,State of Himāchal Pradesh,히마찰프라데시 주
IN,State of Haryāna,하리아나 주
IN,State of Gujarāt,구자라트 주
IN,State of Andhra Pradesh,안드라프라데시 주
IN,Union Territory of Andaman and Nicobar Islands,안다만 니코바르 제도
IN,Ladakh,라다크
IN,State of Arunāchal Pradesh,아루나찰프라데시 주
IN,State of Nāgāland,나갈랜드 주
IN,Sikkim,시킴 주
IN,Mizoram,미조람 주
IN,Meghālaya,메갈라야 주
IN,Manipur,마니푸르 주
IN,Tripura,트리푸라 주
IN,State of Jammu and Kashmīr,State of Jammu and Kashmīr
IN,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli and Daman and Diu
IN,National Capital Territory of Delhi,National Capital Territory of Delhi
IN,Union Territory of Chandigarh,찬디가르
IN,Goa,고아 주
PK,Gilgit-Baltistan,길기트발티스탄
PK,Azad Jammu and Kashmir,아자드 카슈미르
ID,North Sumatra,수마트라우타라 주
ID,East Nusa Tenggara,East Nusa Tenggara
ID,Provinsi Maluku,Provinsi Maluku
ID,Sumatera Selatan,수마트라슬라탄 주
ID,Provinsi Sumatera Barat,Provinsi Sumatera Barat
ID,Sulawesi Utara,술라웨시우타라 주
ID,Sulawesi Tenggara,Sulawesi Tenggara
ID,Sulawesi Tengah,술라웨시틍아 주
ID,Provinsi Sulawesi Selatan,Provinsi Sulawesi Selatan
ID,North Maluku,North Maluku
ID,Provinsi Riau,Provinsi Riau
ID,Provinsi Kalimantan Timur,Provinsi Kalimantan Timur
ID,Provinsi Kalimantan Tengah,Provinsi Kalimantan Tengah
ID,Provinsi Kalimantan Barat,Provinsi Kalimantan Barat
ID,Jawa Timur,자와티무르 주
ID,Provinsi Papua,Provinsi Papua
ID,South Papua,South Papua
ID,Nanggroe Aceh Darussalam Province,Nanggroe Aceh Darussalam Province
ID,Propinsi Bengkulu,Propinsi Bengkulu
ID,Provinsi Papua Barat,Provinsi Papua Barat
ID,Provinsi Sulawesi Barat,Provinsi Sulawesi Barat
ID,West Nusa Tenggara,West Nusa Tenggara
ID,Provinsi Lampung,Provinsi Lampung
ID,Kepulauan Bangka Belitung,Kepulauan Bangka Belitung
ID,Provinsi Kalimantan Selatan,Provinsi Kalimantan Selatan
ID,Provinsi Jawa Tengah,Provinsi Jawa Tengah
ID,Jawa Barat,자와바랏 주
ID,Provinsi Jambi,Provinsi Jambi
ID,Southwest Papua,Southwest Papua
ID,Central Papua,Central Papua
ID,Highland Papua,Highland Papua
ID,Provinsi Bali,발리 섬
ID,Banten,반텐 주
ID,Provinsi Gorontalo,Provinsi Gorontalo
ID,Daerah Istimewa Yogyakarta,Daerah Istimewa Yogyakarta
ID,Daerah Khusus Ibukota Jakarta,Daerah Khusus Ibukota Jakarta
ID,Provinsi Kepulauan Riau,Provinsi Kepulauan Riau
ID,North Kalimantan,North Kalimantan
JP,Nagasaki Prefecture,나가사키 현
JP,Kagoshima-ken,가고시마 현
JP,Yamagata-ken,야마가타 현
JP,Miyagi-ken,미야기 현
JP,Iwate,이화테 현
JP,Ibaraki,이바라키 현
JP,Fukushima-ken,후쿠시마 현
JP,Chiba-ken,지바 현
JP,Akita,아키타 현
JP,Aomori-ken,아오모리현
JP,Okayama-ken,오카야마 현
JP,Oita Prefecture,오이타 현
JP,Nara-ken,나라 현
JP,Nagano-ken,나가노 현
JP,Miyazaki,미야자키 현
JP,Mie-ken,미에 현
JP,Shizuoka,시즈오카 현
JP,Shimane-ken,시마네현
JP,Shiga,시가 현
JP,Saitama-ken,사이타마 현
JP,Saga-ken,사가 현
JP,Ōsaka-fu,오사카 부
JP,Kyoto Prefecture,교토 부
JP,Kumamoto,구마모토 현
JP,Kochi Prefecture,고치 현
JP,Kanagawa,가나가와 현
JP,Gifu,기후 현
JP,Fukuoka Prefecture,후쿠오카 현
JP,Fukui,후쿠이 현
JP,Ehime,에히메 현
JP,Aichi-ken,아이치 현
JP,Yamanashi,야마나시 현
JP,Yamaguchi,야마구치 현
JP,Wakayama,와카야마 현
JP,Toyama-ken,도야마 현
JP,Tottori,돗토리 현
JP,Tokushima-ken,도쿠시마 현
JP,Tochigi,도치기 현
JP,Kagawa-ken,가가와 현
JP,Ishikawa-ken,이시카와 현
JP,Hyōgo,효고 현
JP,Hiroshima-ken,히로시마 현
JP,Gunma-ken,군마현
JP,Hokkaido,홋카이도
JP,Okinawa,오키나와 현
JP,Niigata-ken,니가타 현
JP,Tokyo Prefecture,도쿄 도
JM,Manchester,맨체스터구
JM,Kingston,킹스턴구
JM,Parish of Hanover,해노버구
JM,Clarendon,클래런던구
JM,Westmoreland,웨스트모얼랜드구
JM,Trelawny,트렐로니구
JM,Saint Thomas,세인트토머스구
JM,Saint Mary,세인트메리구
JM,Saint James,세인트제임스구
JM,Saint Elizabeth,세인트엘리자베스구
JM,Saint Catherine,세인트캐서린구
JM,Parish of Saint Ann,세인트앤구
JM,Saint Andrew,세인트앤드루구
JM,Portland,포틀랜드구
ZM,Muchinga Province,무칭가주
ZM,North-Western Province,North-Western Province
ZM,Central Province,중부 주
ZM,Western Province,서부주
ZM,Northern Province,북부주
ZM,Lusaka Province,루사카주
ZM,Luapula Province,루아풀라주
ZM,Eastern Province,동부주
ZM,Copperbelt Province,코퍼벨트주
ZM,Southern Province,남부주
JE,Saint Clement,Saint Clement
JE,Saint Saviour,Saint Saviour
JE,Saint Brelade,Saint Brelade
JE,Grouville,Grouville
JE,Saint Mary,Saint Mary
JE,Saint Lawrence,Saint Lawrence
JE,Saint Peter,Saint Peter
JE,Saint Ouen,Saint Ouen
JE,Saint John,Saint John
JE,Trinity,Trinity
JE,Saint Martin,Saint Martin
JE,Saint Helier,Saint Helier
GQ,Provincia de Bioko Norte,Provincia de Bioko Norte
